Transaction ID,Date,Customer ID,Gender,Age,Product Category,Sub-Category,City,ASM,RSM,Region,Quantity,Price per Unit,Taxable Amount,Profit,Discount,Total Amount
1061,16-01-2023,CUST1058,Male,21,Beauty,Oils,Latur,Rakesh,Deepesh Chauhan,West,4,1706,6824,887,12%,6005
1506,03-09-2024,CUST1635,Male,34,Beauty,Oils,Bhopal,Jansagar,Deepesh Chauhan,West,3,572,1716,137,17%,1424
1920,30-01-2024,CUST1463,Female,28,Beauty,Dry Products,Tripur,Mahesh,Sukhsagar,South,3,1475,4425,620,11%,3938
1360,07-05-2023,CUST905,Male,42,Clothing,Pants,Tripur,Mahesh,Sukhsagar,South,4,1746,6984,977,11%,6215
1804,16-12-2022,CUST999,Male,42,Electronics,Office Equipements,Chennai,Mahesh,Sukhsagar,South,1,583,583,58,15%,495
1056,14-07-2024,CUST1053,Female,26,Clothing,Dupatta,Chennai,Mahesh,Sukhsagar,South,3,1373,4119,329,17%,3418
1062,21-09-2022,CUST1059,Male,18,Beauty,Dry Products,Lucknow,Ramash,Vishnu Dixit,North,2,1422,2844,341,13%,2474
1285,10-05-2022,CUST530,Female,31,Electronics,Beauty Products,Latur,Rakesh,Deepesh Chauhan,West,1,1496,1496,134,16%,1256
1185,13-11-2023,CUST1182,Male,24,Clothing,Pants,Kanpur,Ramash,Vishnu Dixit,North,1,1608,1608,144,16%,1350
1527,20-12-2024,CUST1740,Male,57,Clothing,Joggers,Mumbai,Ganesh,Deepesh Chauhan,West,2,747,1494,105,18%,1225
1106,14-05-2025,CUST1103,Female,46,Clothing,Kurti,Chennai,Mahesh,Sukhsagar,South,1,1145,1145,92,17%,950
1559,23-06-2022,CUST1900,Female,40,Clothing,Top,Ernakulam,Mahesh,Sukhsagar,South,4,1360,5440,816,10%,4896
1572,29-01-2025,CUST1965,Male,31,Clothing,Kurti,Chennai,Mahesh,Sukhsagar,South,4,1962,7848,941,13%,6827
1521,06-09-2024,CUST1710,Female,47,Clothing,Kurti,Ernakulam,Mahesh,Sukhsagar,South,4,1957,7828,1017,12%,6888
1751,01-01-2025,CUST787,Female,42,Clothing,Shirt,Bhopal,Jansagar,Deepesh Chauhan,West,2,1573,3146,409,12%,2768
1850,03-06-2025,CUST1183,Female,26,Beauty,Dry Products,Vizag,Mahesh,Sukhsagar,South,2,1707,3414,478,11%,3038
1359,01-02-2023,CUST900,Male,50,Clothing,Joggers,Ernakulam,Mahesh,Sukhsagar,South,1,1702,1702,255,10%,1531
1003,21-12-2024,CUST1000,Male,50,Electronics,Home Aplience,Indore,Jansagar,Deepesh Chauhan,West,1,695,695,76,14%,597
1561,28-02-2025,CUST1910,Female,64,Clothing,Saree,Tripur,Mahesh,Sukhsagar,South,4,1810,7240,941,12%,6371
1914,05-09-2023,CUST1439,Female,59,Electronics,Home Aplience,Kanpur,Ramash,Vishnu Dixit,North,1,1147,1147,114,15%,974
1260,10-09-2023,CUST416,Male,28,Beauty,Dry Products,Tripur,Mahesh,Sukhsagar,South,2,1758,3516,492,11%,3129
1033,11-07-2024,CUST1030,Female,50,Electronics,Gadgets,Mumbai,Ganesh,Deepesh Chauhan,West,2,725,1450,160,14%,1247
1839,21-07-2024,CUST1139,Female,20,Electronics,Office Equipements,Jaipur,Ankur,Vishnu Dixit,North,4,798,3192,478,10%,2872
1957,24-06-2023,CUST1611,Female,60,Electronics,Gadgets,Nagpur,Ganesh,Deepesh Chauhan,West,4,959,3836,268,18%,3145
1811,07-09-2024,CUST1027,Male,61,Beauty,Creams,Vizag,Mahesh,Sukhsagar,South,2,887,1774,231,12%,1561
1307,21-01-2025,CUST640,Female,26,Electronics,Home Aplience,Bhopal,Jansagar,Deepesh Chauhan,West,2,1225,2450,172,18%,2009
1882,25-09-2025,CUST1311,Female,64,Electronics,Office Equipements,Kolkata,Debojit,Ajit yadav,East,2,1157,2314,278,13%,2013
1510,21-11-2024,CUST1655,Female,39,Beauty,Appliance,Indore,Jansagar,Deepesh Chauhan,West,4,519,2076,290,11%,1847
1708,06-02-2022,CUST2645,Female,43,Beauty,Appliance,Kolkata,Debojit,Ajit yadav,East,3,762,2286,137,19%,1851
1265,18-09-2023,CUST436,Male,55,Clothing,Top,Ernakulam,Mahesh,Sukhsagar,South,3,1596,4788,430,16%,4021
1121,18-08-2023,CUST1118,Female,28,Electronics,Beauty Products,Delhi,Sanjay,Vishnu Dixit,North,4,1134,4536,589,12%,3991
1167,15-10-2025,CUST1164,Female,43,Clothing,Caps,Bhopal,Jansagar,Deepesh Chauhan,West,3,1652,4956,346,18%,4063
1157,22-08-2024,CUST1154,Male,62,Electronics,Home Aplience,Bhopal,Jansagar,Deepesh Chauhan,West,4,1066,4264,298,18%,3496
1211,14-09-2022,CUST220,Male,42,Beauty,Oils,Nagpur,Ganesh,Deepesh Chauhan,West,3,1275,3825,498,12%,3366
1525,06-02-2023,CUST1730,Female,47,Beauty,Oils,Vizag,Mahesh,Sukhsagar,South,2,1633,3266,294,16%,2743
1288,15-08-2023,CUST545,Male,28,Clothing,Top,Lucknow,Ramash,Vishnu Dixit,North,4,1700,6800,408,19%,5508
1254,04-09-2024,CUST392,Male,41,Electronics,Office Equipements,Mumbai,Ganesh,Deepesh Chauhan,West,1,1638,1638,164,15%,1392
1966,21-03-2024,CUST1647,Male,60,Electronics,Home Aplience,Tripur,Mahesh,Sukhsagar,South,2,769,1538,123,17%,1276
1237,29-12-2024,CUST324,Female,50,Beauty,Creams,Latur,Rakesh,Deepesh Chauhan,West,2,1751,3502,245,18%,2871
1107,30-05-2022,CUST1104,Female,21,Clothing,Inner Wear,Indore,Jansagar,Deepesh Chauhan,West,4,1170,4680,327,18%,3837
1502,19-11-2024,CUST1615,Male,43,Electronics,Home Aplience,Indore,Jansagar,Deepesh Chauhan,West,3,1935,5805,697,13%,5050
1765,15-11-2022,CUST843,Male,43,Clothing,Caps,Vizag,Mahesh,Sukhsagar,South,4,1190,4760,428,16%,3998
1327,22-06-2025,CUST740,Male,57,Electronics,Office Equipements,Nagpur,Ganesh,Deepesh Chauhan,West,3,917,2751,192,18%,2255
1939,10-03-2023,CUST1539,Female,46,Electronics,Gadgets,Chennai,Mahesh,Sukhsagar,South,1,712,712,106,10%,640
1496,11-08-2023,CUST1585,Male,23,Clothing,Top,Kolkata,Debojit,Ajit yadav,East,2,780,1560,124,17%,1294
1466,21-10-2024,CUST1435,Male,63,Electronics,Office Equipements,Lucknow,Ramash,Vishnu Dixit,North,4,1197,4788,383,17%,3974
1982,14-12-2024,CUST1711,Female,46,Beauty,Creams,Latur,Rakesh,Deepesh Chauhan,West,3,1682,5046,606,13%,4390
1695,15-12-2025,CUST2580,Female,22,Electronics,Coumputers,Mumbai,Ganesh,Deepesh Chauhan,West,3,1433,4299,387,16%,3611
1370,27-12-2025,CUST955,Male,23,Electronics,Beauty Products,Delhi,Sanjay,Vishnu Dixit,North,2,1577,3154,442,11%,2807
1497,27-01-2022,CUST1590,Male,41,Clothing,Saree,Latur,Rakesh,Deepesh Chauhan,West,4,799,3196,223,18%,2620
1416,08-09-2024,CUST1185,Male,53,Electronics,Beauty Products,Tripur,Mahesh,Sukhsagar,South,4,1105,4420,353,17%,3668
1036,24-06-2024,CUST1033,Male,52,Beauty,Dry Products,Nagpur,Ganesh,Deepesh Chauhan,West,3,1354,4062,325,17%,3371
1673,14-09-2022,CUST2470,Female,43,Clothing,Saree,Vizag,Mahesh,Sukhsagar,South,3,684,2052,225,14%,1764
1509,15-12-2024,CUST1650,Female,37,Electronics,Beauty Products,Latur,Rakesh,Deepesh Chauhan,West,3,1846,5538,831,10%,4984
1383,10-12-2025,CUST1020,Female,46,Beauty,Creams,Kanpur,Ramash,Vishnu Dixit,North,3,1733,5199,572,14%,4471
1536,02-12-2024,CUST1785,Female,55,Beauty,Appliance,Tripur,Mahesh,Sukhsagar,South,4,1955,7820,625,17%,6490
1792,28-10-2024,CUST951,Female,20,Beauty,Appliance,Jaipur,Ankur,Vishnu Dixit,North,1,722,722,87,13%,628
1115,04-09-2022,CUST1112,Male,51,Clothing,Top,Lucknow,Ramash,Vishnu Dixit,North,3,1053,3159,284,16%,2653
1783,12-06-2025,CUST915,Female,56,Clothing,Joggers,Jaipur,Ankur,Vishnu Dixit,North,1,1615,1615,177,14%,1388
1339,21-08-2024,CUST800,Female,22,Electronics,Office Equipements,Jaipur,Ankur,Vishnu Dixit,North,2,1345,2690,404,10%,2421
1715,05-09-2022,CUST2680,Female,42,Beauty,Dry Products,Kanpur,Ramash,Vishnu Dixit,North,4,1281,5124,461,16%,4304
1195,30-03-2022,CUST1192,Male,52,Clothing,Tshirt,Mumbai,Ganesh,Deepesh Chauhan,West,1,1407,1407,126,16%,1181
1154,26-02-2024,CUST1151,Male,51,Electronics,Phone,Delhi,Sanjay,Vishnu Dixit,North,3,1708,5124,512,15%,4355
1672,27-06-2022,CUST2465,Female,34,Beauty,Oils,Tripur,Mahesh,Sukhsagar,South,2,801,1602,192,13%,1393
1016,11-08-2022,CUST1013,Male,19,Clothing,Pants,Indore,Jansagar,Deepesh Chauhan,West,3,1121,3363,269,17%,2791
1452,09-07-2023,CUST1365,Female,48,Clothing,Shirt,Indore,Jansagar,Deepesh Chauhan,West,3,1024,3072,368,13%,2672
1656,28-11-2025,CUST2385,Male,29,Beauty,Creams,Lucknow,Ramash,Vishnu Dixit,North,3,1449,4347,348,17%,3608
1662,27-12-2022,CUST2415,Male,48,Beauty,Dry Products,Nagpur,Ganesh,Deepesh Chauhan,West,2,1313,2626,315,13%,2284
1051,28-07-2025,CUST1048,Male,27,Beauty,Creams,Jaipur,Ankur,Vishnu Dixit,North,3,1897,5691,740,12%,5008
1915,22-12-2024,CUST1443,Female,26,Beauty,Creams,Vizag,Mahesh,Sukhsagar,South,3,1716,5148,463,16%,4324
1951,02-08-2024,CUST1587,Male,33,Beauty,Appliance,Ernakulam,Mahesh,Sukhsagar,South,2,1051,2102,273,12%,1849
1532,11-09-2025,CUST1765,Female,64,Clothing,Saree,Bhopal,Jansagar,Deepesh Chauhan,West,4,1064,4256,510,13%,3702
1386,07-11-2022,CUST1035,Female,54,Electronics,Coumputers,Chennai,Mahesh,Sukhsagar,South,2,1022,2044,163,17%,1696
1612,06-01-2024,CUST2165,Female,61,Electronics,Office Equipements,Mumbai,Ganesh,Deepesh Chauhan,West,1,1241,1241,149,13%,1079
1773,12-06-2024,CUST875,Male,25,Electronics,Phone,Kanpur,Ramash,Vishnu Dixit,North,4,1888,7552,830,14%,6494
1347,26-12-2022,CUST840,Male,42,Electronics,Phone,Indore,Jansagar,Deepesh Chauhan,West,1,528,528,36,18%,432
1176,14-03-2023,CUST1173,Female,43,Beauty,Appliance,Nagpur,Ganesh,Deepesh Chauhan,West,2,1069,2138,171,17%,1774
1297,27-06-2023,CUST590,Female,40,Electronics,Home Aplience,Vizag,Mahesh,Sukhsagar,South,2,1147,2294,161,18%,1881
1344,25-02-2025,CUST825,Female,42,Beauty,Appliance,Nagpur,Ganesh,Deepesh Chauhan,West,1,1127,1127,112,15%,957
1424,06-08-2025,CUST1225,Male,57,Beauty,Appliance,Kolkata,Debojit,Ajit yadav,East,4,1536,6144,614,15%,5222
1368,18-03-2023,CUST945,Female,56,Clothing,Caps,Bhopal,Jansagar,Deepesh Chauhan,West,4,970,3880,232,19%,3142
1013,07-11-2024,CUST1010,Male,22,Electronics,Gadgets,Lucknow,Ramash,Vishnu Dixit,North,3,804,2412,265,14%,2074
1571,15-03-2024,CUST1960,Female,41,Electronics,Phone,Tripur,Mahesh,Sukhsagar,South,1,803,803,104,12%,706
1823,29-07-2023,CUST1075,Female,56,Electronics,Gadgets,Ernakulam,Mahesh,Sukhsagar,South,2,1393,2786,306,14%,2395
1524,31-05-2023,CUST1725,Male,46,Beauty,Creams,Nagpur,Ganesh,Deepesh Chauhan,West,4,1371,5484,548,15%,4661
1177,07-01-2024,CUST1174,Male,45,Beauty,Creams,Vizag,Mahesh,Sukhsagar,South,2,1876,3752,262,18%,3076
1851,23-06-2023,CUST1187,Male,32,Electronics,Phone,Indore,Jansagar,Deepesh Chauhan,West,2,866,1732,225,12%,1524
1329,07-03-2025,CUST750,Female,46,Electronics,Beauty Products,Vizag,Mahesh,Sukhsagar,South,4,1761,7044,1056,10%,6339
1666,12-12-2025,CUST2435,Male,51,Electronics,Coumputers,Jaipur,Ankur,Vishnu Dixit,North,3,1229,3687,295,17%,3060
1711,29-04-2024,CUST2660,Male,26,Electronics,Office Equipements,Lucknow,Ramash,Vishnu Dixit,North,3,1850,5550,722,12%,4884
1820,19-01-2022,CUST1063,Male,49,Electronics,Office Equipements,Nagpur,Ganesh,Deepesh Chauhan,West,4,636,2544,356,11%,2264
1094,15-12-2022,CUST1091,Female,47,Beauty,Oils,Indore,Jansagar,Deepesh Chauhan,West,2,1018,2036,203,15%,1730
1587,06-10-2025,CUST2040,Female,40,Beauty,Appliance,Delhi,Sanjay,Vishnu Dixit,North,4,1510,6040,422,18%,4952
1867,04-09-2022,CUST1251,Male,21,Electronics,Office Equipements,Mumbai,Ganesh,Deepesh Chauhan,West,1,920,920,64,18%,754
1528,22-08-2024,CUST1745,Female,36,Clothing,Pants,Delhi,Sanjay,Vishnu Dixit,North,2,873,1746,105,19%,1414
1736,15-04-2022,CUST2785,Male,29,Clothing,Joggers,Nagpur,Ganesh,Deepesh Chauhan,West,4,644,2576,206,17%,2138
1787,07-11-2024,CUST931,Male,41,Electronics,Phone,Delhi,Sanjay,Vishnu Dixit,North,1,721,721,51,18%,591
1539,19-01-2023,CUST1800,Male,25,Beauty,Oils,Delhi,Sanjay,Vishnu Dixit,North,1,794,794,119,10%,714
1541,30-05-2023,CUST1810,Male,56,Beauty,Dry Products,Jaipur,Ankur,Vishnu Dixit,North,1,1436,1436,186,12%,1263
1874,28-06-2025,CUST1279,Male,60,Beauty,Creams,Bhopal,Jansagar,Deepesh Chauhan,West,1,1265,1265,127,15%,1075
1105,06-11-2024,CUST1102,Female,22,Electronics,Beauty Products,Kanpur,Ramash,Vishnu Dixit,North,1,1488,1488,133,16%,1249
1893,11-02-2023,CUST1355,Male,49,Electronics,Gadgets,Mumbai,Ganesh,Deepesh Chauhan,West,1,1184,1184,130,14%,1018
1641,26-06-2025,CUST2310,Female,40,Electronics,Home Aplience,Vizag,Mahesh,Sukhsagar,South,1,1901,1901,247,12%,1672
1919,03-01-2023,CUST1459,Female,22,Beauty,Oils,Ernakulam,Mahesh,Sukhsagar,South,2,1613,3226,484,10%,2903
1799,27-10-2022,CUST979,Male,56,Electronics,Home Aplience,Bhopal,Jansagar,Deepesh Chauhan,West,2,1176,2352,352,10%,2116
1146,24-06-2022,CUST1143,Male,38,Clothing,Dupatta,Kolkata,Debojit,Ajit yadav,East,4,526,2104,168,17%,1746
1637,08-10-2025,CUST2290,Male,43,Clothing,Kurti,Nagpur,Ganesh,Deepesh Chauhan,West,2,1065,2130,149,18%,1746
1830,20-04-2024,CUST1103,Female,64,Clothing,Caps,Delhi,Sanjay,Vishnu Dixit,North,3,1299,3897,546,11%,3468
1594,06-07-2024,CUST2075,Female,19,Electronics,Home Aplience,Latur,Rakesh,Deepesh Chauhan,West,2,1969,3938,394,15%,3347
1757,15-02-2024,CUST811,Female,43,Electronics,Gadgets,Jaipur,Ankur,Vishnu Dixit,North,4,1614,6456,451,18%,5293
1921,17-05-2025,CUST1467,Male,51,Electronics,Phone,Tripur,Mahesh,Sukhsagar,South,3,945,2835,368,12%,2494
1171,30-10-2024,CUST1168,Female,52,Clothing,Kurti,Kolkata,Debojit,Ajit yadav,East,3,705,2115,275,12%,1861
1258,20-12-2024,CUST408,Female,37,Clothing,Kurti,Lucknow,Ramash,Vishnu Dixit,North,1,718,718,43,19%,581
1490,02-08-2025,CUST1555,Male,34,Clothing,Pants,Indore,Jansagar,Deepesh Chauhan,West,3,1857,5571,780,11%,4958
1235,05-09-2023,CUST316,Female,23,Electronics,Coumputers,Kolkata,Debojit,Ajit yadav,East,2,1579,3158,284,16%,2652
1540,17-02-2023,CUST1805,Female,46,Electronics,Coumputers,Jaipur,Ankur,Vishnu Dixit,North,3,1136,3408,477,11%,3033
1745,04-10-2024,CUST763,Male,54,Beauty,Creams,Indore,Jansagar,Deepesh Chauhan,West,2,1195,2390,215,16%,2007
1409,02-09-2024,CUST1150,Female,21,Electronics,Coumputers,Nagpur,Ganesh,Deepesh Chauhan,West,3,1498,4494,674,10%,4044
1592,11-06-2022,CUST2065,Female,46,Beauty,Oils,Bhopal,Jansagar,Deepesh Chauhan,West,4,1444,5776,693,13%,5025
1534,09-10-2025,CUST1775,Male,45,Clothing,Dupatta,Chennai,Mahesh,Sukhsagar,South,2,908,1816,181,15%,1543
1483,24-10-2024,CUST1520,Male,55,Clothing,Kurti,Jaipur,Ankur,Vishnu Dixit,North,1,1729,1729,190,14%,1486
1320,04-09-2023,CUST705,Female,28,Electronics,Beauty Products,Indore,Jansagar,Deepesh Chauhan,West,4,831,3324,465,11%,2958
1220,23-07-2022,CUST256,Male,64,Beauty,Oils,Mumbai,Ganesh,Deepesh Chauhan,West,1,1025,1025,144,11%,912
1387,21-08-2023,CUST1040,Male,44,Beauty,Oils,Nagpur,Ganesh,Deepesh Chauhan,West,1,1011,1011,71,18%,829
1817,30-12-2022,CUST1051,Male,30,Beauty,Dry Products,Tripur,Mahesh,Sukhsagar,South,4,1254,5016,351,18%,4113
1902,13-09-2023,CUST1391,Female,54,Beauty,Dry Products,Indore,Jansagar,Deepesh Chauhan,West,1,1094,1094,131,13%,951
1717,03-04-2024,CUST2690,Male,57,Clothing,Joggers,Mumbai,Ganesh,Deepesh Chauhan,West,1,1510,1510,106,18%,1238
1748,29-08-2024,CUST775,Male,25,Clothing,Caps,Delhi,Sanjay,Vishnu Dixit,North,3,1552,4656,279,19%,3771
1645,07-02-2023,CUST2330,Female,35,Electronics,Beauty Products,Tripur,Mahesh,Sukhsagar,South,4,1513,6052,544,16%,5083
1308,01-12-2024,CUST645,Female,34,Beauty,Creams,Tripur,Mahesh,Sukhsagar,South,4,608,2432,145,19%,1969
1897,21-07-2023,CUST1371,Female,64,Electronics,Home Aplience,Bhopal,Jansagar,Deepesh Chauhan,West,2,1764,3528,246,18%,2892
1554,24-04-2022,CUST1875,Female,46,Beauty,Dry Products,Kolkata,Debojit,Ajit yadav,East,3,1067,3201,320,15%,2720
1145,11-07-2023,CUST1142,Female,39,Clothing,Saree,Indore,Jansagar,Deepesh Chauhan,West,3,1774,5322,479,16%,4470
1197,02-11-2025,CUST1194,Female,42,Clothing,Kurti,Jaipur,Ankur,Vishnu Dixit,North,4,1812,7248,507,18%,5943
1989,07-06-2024,CUST1739,Female,44,Electronics,Office Equipements,Kolkata,Debojit,Ajit yadav,East,1,1134,1134,170,10%,1020
1822,17-05-2023,CUST1071,Female,52,Beauty,Creams,Delhi,Sanjay,Vishnu Dixit,North,3,1494,4482,538,13%,3899
1343,01-05-2022,CUST820,Male,21,Electronics,Beauty Products,Bhopal,Jansagar,Deepesh Chauhan,West,2,1478,2956,325,14%,2542
1599,21-05-2025,CUST2100,Female,28,Beauty,Creams,Kolkata,Debojit,Ajit yadav,East,2,1057,2114,317,10%,1902
1178,28-11-2025,CUST1175,Male,40,Clothing,Inner Wear,Latur,Rakesh,Deepesh Chauhan,West,2,1157,2314,139,19%,1874
1205,30-09-2025,CUST1202,Female,43,Clothing,Pants,Indore,Jansagar,Deepesh Chauhan,West,1,1697,1697,153,16%,1425
1242,29-01-2025,CUST344,Male,21,Clothing,Pants,Delhi,Sanjay,Vishnu Dixit,North,1,1504,1504,180,13%,1308
1442,27-05-2023,CUST1315,Female,60,Clothing,Dupatta,Jaipur,Ankur,Vishnu Dixit,North,4,1210,4840,580,13%,4210
1071,24-12-2025,CUST1068,Female,51,Beauty,Oils,Vizag,Mahesh,Sukhsagar,South,4,1755,7020,912,12%,6177
1144,20-11-2023,CUST1141,Female,59,Beauty,Oils,Chennai,Mahesh,Sukhsagar,South,3,1399,4197,420,15%,3567
1895,19-07-2024,CUST1363,Female,55,Clothing,Tshirt,Lucknow,Ramash,Vishnu Dixit,North,4,853,3412,307,16%,2866
1136,11-04-2023,CUST1133,Male,44,Electronics,Beauty Products,Latur,Rakesh,Deepesh Chauhan,West,2,930,1860,148,17%,1543
1267,19-03-2023,CUST444,Female,32,Beauty,Oils,Jaipur,Ankur,Vishnu Dixit,North,3,1493,4479,313,18%,3672
1760,04-02-2025,CUST823,Male,27,Beauty,Appliance,Lucknow,Ramash,Vishnu Dixit,North,1,1232,1232,172,11%,1096
1057,19-09-2024,CUST1054,Female,63,Beauty,Appliance,Indore,Jansagar,Deepesh Chauhan,West,1,822,822,58,18%,674
1499,04-05-2025,CUST1600,Male,46,Beauty,Creams,Ernakulam,Mahesh,Sukhsagar,South,2,1965,3930,590,10%,3537
1377,27-09-2025,CUST990,Female,46,Clothing,Shirt,Indore,Jansagar,Deepesh Chauhan,West,4,1457,5828,407,18%,4778
1500,05-03-2022,CUST1605,Female,60,Beauty,Oils,Tripur,Mahesh,Sukhsagar,South,4,1336,5344,748,11%,4756
1259,03-08-2023,CUST412,Female,45,Clothing,Inner Wear,Kanpur,Ramash,Vishnu Dixit,North,4,1408,5632,844,10%,5068
1675,20-02-2025,CUST2480,Female,45,Clothing,Caps,Tripur,Mahesh,Sukhsagar,South,2,1946,3892,350,16%,3269
1123,04-08-2024,CUST1120,Female,40,Electronics,Phone,Bhopal,Jansagar,Deepesh Chauhan,West,2,1039,2078,229,14%,1787
1779,02-01-2022,CUST899,Female,56,Electronics,Office Equipements,Ernakulam,Mahesh,Sukhsagar,South,2,1033,2066,310,10%,1859
1349,25-06-2024,CUST850,Female,57,Beauty,Creams,Vizag,Mahesh,Sukhsagar,South,1,1343,1343,201,10%,1208
1152,08-12-2025,CUST1149,Male,43,Electronics,Beauty Products,Tripur,Mahesh,Sukhsagar,South,4,1155,4620,554,13%,4019
1207,19-10-2024,CUST1204,Female,42,Beauty,Creams,Kanpur,Ramash,Vishnu Dixit,North,2,1400,2800,196,18%,2296
1400,16-01-2024,CUST1105,Male,53,Clothing,Kurti,Mumbai,Ganesh,Deepesh Chauhan,West,4,1922,7688,1076,11%,6842
1988,04-02-2023,CUST1735,Female,63,Clothing,Tshirt,Nagpur,Ganesh,Deepesh Chauhan,West,3,1445,4335,260,19%,3511
1272,05-11-2025,CUST465,Female,61,Electronics,Coumputers,Chennai,Mahesh,Sukhsagar,South,2,1437,2874,345,13%,2500
1834,19-03-2023,CUST1119,Female,56,Beauty,Dry Products,Latur,Rakesh,Deepesh Chauhan,West,2,1477,2954,295,15%,2510
1119,02-03-2023,CUST1116,Female,60,Clothing,Dupatta,Nagpur,Ganesh,Deepesh Chauhan,West,3,1334,4002,600,10%,3601
1576,30-03-2025,CUST1985,Female,33,Beauty,Appliance,Vizag,Mahesh,Sukhsagar,South,3,1643,4929,395,17%,4091
1007,22-01-2025,CUST1004,Male,46,Clothing,Shirt,Delhi,Sanjay,Vishnu Dixit,North,2,1146,2292,160,18%,1879
1236,26-07-2022,CUST320,Female,54,Clothing,Joggers,Mumbai,Ganesh,Deepesh Chauhan,West,1,904,904,72,17%,750
1410,04-09-2025,CUST1155,Female,29,Clothing,Saree,Indore,Jansagar,Deepesh Chauhan,West,2,1636,3272,458,11%,2912
1930,19-07-2024,CUST1503,Male,54,Clothing,Saree,Delhi,Sanjay,Vishnu Dixit,North,4,1288,5152,721,11%,4585
1175,13-06-2022,CUST1172,Female,31,Electronics,Gadgets,Kolkata,Debojit,Ajit yadav,East,4,575,2300,207,16%,1932
1689,26-11-2025,CUST2550,Male,57,Electronics,Gadgets,Ernakulam,Mahesh,Sukhsagar,South,2,1350,2700,405,10%,2430
1035,04-08-2023,CUST1032,Female,58,Beauty,Oils,Kanpur,Ramash,Vishnu Dixit,North,3,942,2826,254,16%,2373
1127,17-11-2023,CUST1124,Female,33,Clothing,Kurti,Mumbai,Ganesh,Deepesh Chauhan,West,2,1341,2682,188,18%,2199
1943,01-04-2022,CUST1555,Female,57,Clothing,Shirt,Indore,Jansagar,Deepesh Chauhan,West,4,1488,5952,654,14%,5118
1435,13-06-2022,CUST1280,Female,30,Beauty,Oils,Lucknow,Ramash,Vishnu Dixit,North,3,1426,4278,385,16%,3593
1508,14-03-2025,CUST1645,Male,58,Beauty,Dry Products,Chennai,Mahesh,Sukhsagar,South,2,1110,2220,133,19%,1798
1039,04-03-2024,CUST1036,Male,23,Clothing,Inner Wear,Tripur,Mahesh,Sukhsagar,South,4,1281,5124,768,10%,4611
1665,21-11-2022,CUST2430,Male,57,Clothing,Top,Nagpur,Ganesh,Deepesh Chauhan,West,1,899,899,81,16%,755
1053,02-12-2023,CUST1050,Male,34,Electronics,Beauty Products,Indore,Jansagar,Deepesh Chauhan,West,2,1038,2076,228,14%,1785
1863,10-12-2023,CUST1235,Female,30,Electronics,Phone,Vizag,Mahesh,Sukhsagar,South,2,712,1424,156,14%,1224
1832,05-03-2024,CUST1111,Male,47,Beauty,Creams,Indore,Jansagar,Deepesh Chauhan,West,4,547,2188,262,13%,1903
1846,19-10-2022,CUST1167,Male,42,Beauty,Oils,Nagpur,Ganesh,Deepesh Chauhan,West,1,1314,1314,105,17%,1090
1967,13-04-2023,CUST1651,Male,62,Beauty,Appliance,Jaipur,Ankur,Vishnu Dixit,North,1,726,726,51,18%,595
1011,13-03-2022,CUST1008,Male,23,Clothing,Inner Wear,Bhopal,Jansagar,Deepesh Chauhan,West,2,1181,2362,307,12%,2078
1365,16-09-2025,CUST930,Male,31,Clothing,Saree,Delhi,Sanjay,Vishnu Dixit,North,1,1604,1604,144,16%,1347
1679,19-04-2024,CUST2500,Female,18,Beauty,Appliance,Delhi,Sanjay,Vishnu Dixit,North,3,1847,5541,831,10%,4986
1009,12-08-2025,CUST1006,Male,63,Electronics,Beauty Products,Latur,Rakesh,Deepesh Chauhan,West,2,1668,3336,500,10%,3002
1533,20-05-2022,CUST1770,Male,19,Electronics,Phone,Delhi,Sanjay,Vishnu Dixit,North,3,664,1992,219,14%,1713
1474,24-03-2022,CUST1475,Female,26,Clothing,Top,Nagpur,Ganesh,Deepesh Chauhan,West,3,730,2190,219,15%,1861
1210,21-08-2022,CUST216,Male,37,Electronics,Phone,Tripur,Mahesh,Sukhsagar,South,4,541,2164,302,11%,1925
1507,25-06-2022,CUST1640,Female,37,Electronics,Office Equipements,Kolkata,Debojit,Ajit yadav,East,3,1308,3924,274,18%,3217
1680,15-03-2022,CUST2505,Female,53,Clothing,Tshirt,Mumbai,Ganesh,Deepesh Chauhan,West,3,1293,3879,543,11%,3452
1117,29-06-2024,CUST1114,Male,19,Electronics,Home Aplience,Tripur,Mahesh,Sukhsagar,South,2,1552,3104,217,18%,2545
1644,03-01-2023,CUST2325,Male,23,Beauty,Oils,Indore,Jansagar,Deepesh Chauhan,West,3,1134,3402,340,15%,2891
1072,15-01-2023,CUST1069,Female,20,Electronics,Beauty Products,Vizag,Mahesh,Sukhsagar,South,4,1692,6768,812,13%,5888
1756,05-09-2023,CUST807,Female,62,Electronics,Beauty Products,Delhi,Sanjay,Vishnu Dixit,North,4,1759,7036,562,17%,5839
1330,20-12-2022,CUST755,Female,25,Beauty,Appliance,Kolkata,Debojit,Ajit yadav,East,4,1436,5744,804,11%,5112
1573,18-05-2023,CUST1970,Male,49,Beauty,Dry Products,Nagpur,Ganesh,Deepesh Chauhan,West,2,984,1968,216,14%,1692
1768,19-09-2023,CUST855,Female,24,Beauty,Oils,Nagpur,Ganesh,Deepesh Chauhan,West,3,1362,4086,245,19%,3309
1566,31-01-2025,CUST1935,Female,64,Clothing,Caps,Delhi,Sanjay,Vishnu Dixit,North,1,1558,1558,125,17%,1293
